jira_id,issue_type,prefactoring_detected,confidence,structural_refactoring,structural_td_fixed,refactoring_count,fixed_count,new_count,diff_available,reasoning
FLINK-7727,Improvement,False,high,True,True,2,1,3,True,"The fixed SonarQube issue (java:S6541 'Brain Method' in StaticFileServerHandler.java) is directly in the core locus of the JIRA work: the feature required extending logging in file server handlers, which drove an Extract Method refactoring (checkFileValidity) that split out the file validation logic from respondToRequest/respondWithFile, reducing LOC and complexity in the original large method and resolving the Brain Method detection. The new method was also reused in HistoryServerStaticFileServerHandler.java, further motivating the extraction. This complexity reduction is a natural byproduct of the structural refactoring needed to implement the feature (adding logging + deduplication), not deliberate TD cleanup."
FLINK-37711,Improvement,False,high,False,False,42,1,0,True,"The JIRA issue is about removing the unused `getJobGraph` method from `PipelineExecutorUtils.java`, and the diff confirms this method was deleted along with related test refactoring to use `StreamGraph` instead of `JobGraph`. The single SonarQube fix is in `MergingWindowSet.java` (a `Map.computeIfAbsent()` suggestion), which is completely unrelated to the `PipelineExecutorUtils` changes — it is in a table-runtime operator class that was not touched by the feature work. This is a clear case of incidental cleanup committed alongside the feature."
FLINK-10230,New Feature,False,high,True,True,22,3,4,True,"All three fixed SonarQube issues are in TableEnvironmentImpl.java, which was the core locus of change: the buildShowCreateTableRow method was extracted into ShowCreateUtil.java as part of implementing SHOW CREATE VIEW support, and the two S3457 (\n vs %n) issues were fixed in the newly refactored utility code while the S1135 TODO comment was resolved when getColumnString was moved to ShowCreateUtil. The structural refactoring (Extract Method, Extract Class, Move Method detected by RefactoringMiner) was a necessary prerequisite for adding the SHOW CREATE VIEW feature by creating a shared utility class, making all TD fixes causal byproducts of the feature implementation rather than incidental cleanup."
FLINK-37933,Improvement,False,high,True,False,4,1,0,True,"The single SonarQube fix (java:S3824, Map.computeIfAbsent replacement) is in MergingWindowSet.java, a file completely unrelated to the JIRA feature which focused on moving TransformationScan/SinkProvider from flink-table-planner to flink-table-common. The feature work touched only files in the connector/source and connector/sink packages plus their planner callsites (CommonExecSink.java, CommonExecTableSourceScan.java, etc.), none of which overlap with MergingWindowSet.java. This is a classic incidental cleanup committed alongside the structural refactoring."
FLINK-29478,Improvement,False,high,False,True,1,202,0,True,"The JIRA feature (FLINK-29478) is about adding Hive 3.1.3 support, and the actual code changes are minimal version string updates in test files (HiveTemporalJoinITCase.java and FlinkHiveSqlParserImplTest.java) changing '3.1.2' to '3.1.3'. All 21 SonarQube issues fixed are located in flink-connectors/flink-sql-connector-hive-3.1.2/src/main/java/org/apache/hadoop/hive/conf/HiveConf.java, which is a completely different file from where the feature changes were made. The TD fixes in HiveConf.java (including cognitive complexity S3776, mutable public field S2386, and various cosmetic issues) are incidental — they appear to result from a 'Move Source Folder' refactoring operation detected by RefactoringMiner, likely copying/moving the 3.1.2 connector code as a basis for 3.1.3, causing SonarQube to drop the old violations from its baseline, with no logical connection to the version bump feature work itself."
FLINK-10436,Improvement,False,high,True,True,23,1,1,True,"The JIRA issue requires distinguishing deprecated keys from fallback keys to avoid spurious deprecation warnings. The fixed SonarQube issue (java:S1192 — duplicate string literal 'Config uses deprecated configuration key...' in Configuration.java) was directly resolved as a byproduct of extracting the loggingFallback() method, which was a necessary structural change to implement conditional logging (warn for deprecated, info for fallback). The new SonarQube issue (java:S1117 — variable shadowing 'fallbackKeys' in ConfigOption.java:137) arose from the same refactoring, where the field was renamed from deprecatedKeys to fallbackKeys and a local parameter with the same name was introduced in withDeprecatedKeys(). Both issues are spatially and causally co-located with the core feature work in Configuration.java and ConfigOption.java."
FLINK-16789,New Feature,False,high,False,False,5,1,1,True,"The single fixed SonarQube issue (java:S3824 in MergingWindowSet.java, a flink-table-runtime-blink file) has no spatial overlap with the feature work, which is entirely focused on adding jmxPort propagation through flink-runtime classes (TaskExecutorRegistration, WorkerRegistration, TaskManagerInfo, ResourceManager, TaskExecutor, etc.). The MergingWindowSet.java file is not touched anywhere in the diff, making this a purely incidental cleanup committed alongside the JMX port exposure feature. The new SonarQube issue (java:S107 in TaskExecutorRegistration.java) is a direct consequence of adding the jmxPort parameter to the constructor, confirming the feature work increased parameter count but did not cause the fixed issue."
FLINK-35065,Improvement,False,high,False,False,12,1,3,True,"The single fixed SonarQube issue (java:S1172 in BatchExecutionInternalTimeServiceManager.java) is in a file that is directly part of the feature scope — the feature required adding a TaskIOMetricGroup parameter to the InternalTimeServiceManager.Provider.create() interface and all its implementations, including BatchExecutionInternalTimeServiceManager.create(). The baseline violation flagged 'userClassloader', 'keyContext', 'rawKeyedStates', 'cancellationContext' as unused parameters; after the change, 'taskIOMetricGroup' is also flagged as unused in this batch-mode class (appearing as a new issue), while the baseline violation was resolved as a natural byproduct of the signature restructuring. The fix is causal because the method signature was necessarily modified to thread through the new metric group parameter, which is the core mechanical change enabling the numFiredTimers metric feature."
FLINK-37851,Improvement,False,high,False,False,5,5,12,True,"All 5 fixed SonarQube issues are in files directly modified as part of the migration: SourceBuilder.java (4 issues for deprecated InputFormatSourceFunction and StreamSource usage) was the core file being migrated away from source API v1, and SourceOperator.java (1 issue for @VisibleForTesting getRuntimeContext call) was modified to introduce RichSourceReaderContext. The deprecated-API warnings in SourceBuilder.java were eliminated as a natural byproduct of replacing the old InputFormatSourceFunction/StreamSource with the new InputFormatSource API. The VisibleForTesting issue in SourceOperator.java was resolved because the refactoring introduced runtimeContext as a local variable and overrode getRuntimeContext() properly in the RichSourceReaderContext anonymous class, eliminating the direct call to the annotated method. These fixes are causally tied to the feature implementation, not incidental cleanup."
FLINK-29779,Improvement,False,high,False,False,1,1,0,True,"The single SonarQube issue fixed is a cosmetic Map.computeIfAbsent() suggestion in MergingWindowSet.java (flink-table-runtime), which is entirely unrelated to the feature work. The feature exclusively touches MiniCluster.java, MiniClusterConfiguration.java, and TestingMiniClusterConfiguration.java to add PluginManager support. The TD fix in MergingWindowSet.java has no spatial overlap with the feature scope and is clearly incidental cleanup committed alongside the feature changes."
FLINK-12261,New Feature,False,high,True,True,4,1,6,True,"The single fixed SonarQube issue (java:S1135 TODO comment in FlinkSqlOperatorTable.java) was directly resolved as a causal byproduct of the feature work: the diff shows the TODO placeholder '// TODO: add window functions here' was replaced with actual implementations of TUMBLE, HOP, and SESSION window functions (plus their auxiliary START/END/ROWTIME/PROCTIME variants) — exactly what the FLINK-12261 feature required. The file FlinkSqlOperatorTable.java is at the core of the feature scope (group window SQL operator support), and removing the TODO was not a separate cleanup but an inherent consequence of implementing the window SQL functions. The new issues added are in newly created files (AuxiliaryConverter.java, BinaryKVInMemorySortBuffer.java, WindowsGrouping.java, MergingWindowSet.java) that are part of the feature implementation, confirming the fix was causal rather than incidental."
FLINK-12087,New Feature,False,high,False,False,1,1,31,True,"The single fixed SonarQube issue (java:S3824 in MergingWindowSet.java — replacing Map.get() with Map.computeIfAbsent()) is in a completely unrelated file (flink-table-runtime-blink/src/main/java/org/apache/flink/table/runtime/window/internal/MergingWindowSet.java) that has no connection to the over window operators introduced by this JIRA. The feature work is entirely focused on creating new classes in the 'over' and 'over/frame' packages (BufferDataOverWindowOperator, NonBufferOverWindowOperator, OverWindowFrame implementations, LeadLagAggFunction, etc.), none of which overlap with MergingWindowSet.java. The fix appears to be an incidental cleanup committed alongside the feature work, with no logical or structural connection to the over window operator introduction."
FLINK-10326,Improvement,False,high,True,True,3,1,0,True,"The single SonarQube fix (java:S1068 - unused 'client' private field in ZooKeeperSubmittedJobGraphStore.java) is directly caused by the JIRA improvement: the refactoring moved initialization logic out of the constructor, which eliminated the need to store the CuratorFramework client as a field, making it unused and thus triggering the TD removal. The diff explicitly removes 'private final CuratorFramework client' and all references to it from the constructor in ZooKeeperSubmittedJobGraphStore.java, which is the core file being refactored. The TD fix is a natural byproduct of the structural simplification — the field was only needed for the initialization steps that were moved to ZooKeeperUtils.java."
FLINK-26840,Improvement,False,high,True,True,10,3,0,True,"All three SonarQube issues (java:S112 in FastTop1Function.java and java:S1181/java:S112 in UpdatableTopNFunction.java) are fixed as a direct byproduct of the JIRA refactoring: the private CacheRemovalListener inner classes that contained the problematic generic exception throws (Throwable catch and RuntimeException throws) were removed from both files and replaced by the new TopNBufferCacheRemovalListener, which uses a more specific Exception catch. The core feature work — extracting and generalizing the listener logic into TopNBufferCacheRemovalListener — structurally eliminated the offending code, making these TD fixes a natural consequence of the refactoring rather than deliberate cleanup. The diff shows the exact methods containing the SonarQube violations were deleted as part of the feature implementation."
FLINK-23180,Improvement,False,high,True,False,6,1,0,True,"The single SonarQube fix is in MergingWindowSet.java (a Map.get()+condition replaced with Map.computeIfAbsent()), which is completely unrelated to the feature work. The feature work focused on CheckpointCoordinator.java, CheckpointStorageCoordinatorView.java, FsCheckpointStorageAccess.java, and their callsites — none of which is MergingWindowSet.java. The RefactoringMiner detections (method renames) correspond to the interface method rename from initializeBaseLocations() to initializeBaseLocationsForCheckpoint() across multiple files, which is the core feature change, but the SonarQube TD fix in MergingWindowSet.java has no logical connection to lazy checkpoint location initialization in batch jobs."
FLINK-30764,Improvement,False,high,True,True,3,1,1,True,"The fixed SonarQube issue (java:S1874, deprecated `getBoolean` in DefaultDelegationTokenManager.java) is directly within the feature scope: the diff shows that `isProviderEnabled()` was refactored to use the new `SecurityOptions.forProvider()` helper and `DELEGATION_TOKEN_PROVIDER_ENABLED` config option — which is exactly the core change introduced by FLINK-30764 to expose delegation token provider params in the main config page. The removal of the deprecated `configuration.getBoolean(String, boolean)` call is a natural byproduct of this restructuring, not an unrelated cleanup. The new `DELEGATION_TOKEN_PROVIDER_ENABLED` constant and `forProvider()` method were introduced as part of the feature, and the `isProviderEnabled` method was updated to use them, incidentally eliminating the deprecated API usage."
FLINK-18616,New Feature,False,high,False,False,2,1,6,True,"The single fixed SonarQube issue (java:S110, excessive class inheritance in AbstractCheckpointHandler.java in flink-runtime) is completely unrelated to the SHOW CURRENT CATALOG/DATABASE feature, which touched only flink-table and flink-sql-parser modules. The fixed file was not modified in the diff at all, suggesting the TD count reduction is a measurement artifact or was fixed in an unrelated commit bundled together. The new TD issues introduced (S1596 in SqlShowCurrentDatabase.java, S1172 in SqlToOperationConverter.java files) are directly in the new feature code, confirming the feature work itself was the locus of change, not the fixed issue."
FLINK-16189,Improvement,False,high,True,True,15,2,1,True,"Both fixed SonarQube issues are in files that are the core locus of the JIRA feature work. The S3655 issue in LocalStandaloneFlinkResource.java ('Call Optional#isPresent() before accessing the value') was fixed as a direct result of moving the distributionDirectory/logBackupDirectory lookup logic from FlinkDistribution into LocalStandaloneFlinkResourceFactory, where proper Optional.isPresent() checks were added before calling .get() and .orElse(). The S1845 issue in FlinkDistribution.java ('Rename field log to prevent clash with LOG') was resolved because the refactoring changed 'private Path log' from a mutable field (initialized in before()) to a final field initialized in the constructor, and the structural reorganization of the class naturally exposed and addressed this naming issue. Both fixes are byproducts of the core refactoring that moved testing responsibilities out of FlinkDistribution into FlinkResource implementations."
FLINK-15942,Improvement,False,high,False,False,1,1,0,True,"The JIRA feature work is entirely focused on ResourceProfile.java (improving toString() logging of infinite resources), while the single fixed SonarQube issue (java:S3824 - Map.computeIfAbsent) is located in MergingWindowSet.java, a completely unrelated file in the flink-table module. There is zero spatial overlap between the feature's core locus and the TD fix location. The fix in MergingWindowSet.java is classic incidental cleanup committed alongside the feature work with no logical connection to the logging improvement being implemented."
FLINK-20657,Improvement,False,high,True,True,38,5,5,True,"The JIRA migration task directly touched SimpleJdbcConnectionProvider.java and JdbcConnectionProvider.java, which are the exact files where 4 of the 5 fixed SonarQube issues reside. The S3077 fix (removing 'volatile' from the connection field) in SimpleJdbcConnectionProvider is a direct byproduct of the refactoring that removed the double-checked locking pattern and added @NotThreadSafe annotation — the field was restructured as part of the migration. The three S112 issues in JdbcConnectionProvider.java were fixed because the interface was redesigned with specific exception types (SQLException, ClassNotFoundException) replacing generic Exception, which was a necessary part of the API redesign for the migration. The one incidental fix (S3824 in MergingWindowSet.java) is in a completely unrelated table runtime file with no connection to JDBC connection provider migration."
FLINK-35625,Improvement,False,high,True,True,4,2,5,True,"Both fixed SonarQube issues are in files that are the core locus of the FLIP-464 feature work (CliFrontend.java and GenericCLI.java). The S2326 fix (unused type parameter T) in CliFrontend.java was resolved as a direct byproduct of refactoring the private getEffectiveConfiguration method — the diff shows the method signature changed from 'private <T> Configuration getEffectiveConfiguration' to 'private Configuration getEffectiveConfiguration', dropping the unused generic parameter as part of restructuring the method to support the merged run/run-application logic. The S1612 fix (lambda to method reference) in GenericCLI.java was resolved when getExecutorFactoryNames() was refactored into getTargetNames() to merge application and non-application target lists — the restructuring of the stream pipeline naturally enabled converting '.map(name -> addDeprecationNoticeToYarnPerJobMode(name))' to a method reference '.map(GenericCLI::addDeprecationNoticeToYarnPerJobMode)'. Both fixes are structural byproducts of the feature implementation rather than deliberate cleanup."
FLINK-21635,Improvement,False,high,True,False,8,1,1,True,"The single SonarQube issue (java:S1874, deprecated clazz.newInstance()) is in SimpleJdbcConnectionProvider.java, which is the core file modified to implement the JIRA improvement (making driverName optional). The diff shows that the getDriver() method was refactored into a static loadDriver() method as a natural part of restructuring the connection logic to handle the null-driverName case; the newInstance() call was moved/retained at line 92 in the refactored code, so the 'fixed' and 'new' issues are essentially the same warning at a shifted line number rather than a genuine fix. The net TD delta is zero (1 fixed, 1 added at new line), confirming this is purely a line-number shift caused by the feature refactoring, not a deliberate TD remediation."
FLINK-15222,Improvement,False,high,False,False,1,1,0,True,"The single SonarQube fix (java:S3824 Map.computeIfAbsent in MergingWindowSet.java) is in flink-table/flink-table-runtime-blink, a completely unrelated module to the state backend benchmark work in flink-statebackend-rocksdb. The JIRA feature scope is entirely about moving StateBackendBenchmarkUtils into the core repository and changing RocksDBResourceContainer.getColumnOptions() access modifier to public — neither of which touches MergingWindowSet.java in any way. The TD fix is purely incidental cleanup committed alongside the feature work."
FLINK-25206,New Feature,False,high,True,False,3,1,0,True,"The single fixed SonarQube issue (java:S3824 - Map.computeIfAbsent suggestion) is in MergingWindowSet.java, a table-runtime windowing utility that has no connection to the JIRA feature work, which is entirely focused on flink-clients (StreamContextEnvironment, MutatedConfigurationException), flink-core (DeploymentOptions), and flink-runtime (ConfigurationNotAllowedMessage). The feature's core locus is client-side configuration enforcement, with no spatial overlap to MergingWindowSet.java. The fix in MergingWindowSet.java appears to be incidental cleanup committed alongside the feature work, not a byproduct of implementing the configuration-disabling feature."
FLINK-27919,New Feature,True,high,True,True,23,4,0,True,"All 4 fixed SonarQube issues are in files directly touched by the feature work: Source.java was refactored to extend SourceReaderFactory (Extract Interface + Pull Up Method structural changes), resolving the generic naming violations (java:S119) and generic exception (java:S112) as a byproduct of restructuring the interface hierarchy. IteratorSourceReader.java was refactored into IteratorSourceReaderBase with the empty close() method now inheriting from the base class, fixing the empty method body issue (java:S1186) as a direct consequence of the Extract Superclass refactoring needed for GeneratingIteratorSourceReader. These TD fixes are causal byproducts of the structural refactoring required to implement the DataGeneratorSource feature, not incidental cleanup in unrelated files."
FLINK-9844,Improvement,False,high,False,False,1,1,0,True,"The JIRA issue is entirely focused on PackagedProgram.java and JarSubmissionITCase.java (closing the URLClassLoader to fix Windows jar-locking), but the single SonarQube fix is in MergingWindowSet.java (a Map.get()+condition replaced with Map.computeIfAbsent()), a completely unrelated file in flink-table-runtime-blink. There is no spatial overlap between the feature's core locus and the fixed TD issue, and the cosmetic Map API change in MergingWindowSet.java bears no logical connection to classloader lifecycle management. The attribute type change detected by RefactoringMiner (ClassLoader → URLClassLoader in PackagedProgram.java) is the structural heart of the feature fix but does not correspond to the SonarQube issue fixed, confirming the TD fix is purely incidental cleanup."
FLINK-16179,Improvement,False,high,True,True,6,1,3,True,"The fixed SonarQube issue (java:S107, constructor with 9 parameters in HiveTableSource.java) is in the exact file where the feature work was done. The JIRA improvement required passing a ReadableConfig (flinkConf) parameter to HiveTableSource instead of using GlobalConfiguration.loadConfiguration(), which necessitated adding a new parameter to the existing constructor — this restructuring directly caused the old 9-parameter private constructor to be flagged (it now became 10 parameters, creating a new violation while fixing the old one at a different line). The TD fix is a natural byproduct of the feature implementation, not deliberate cleanup, as evidenced by the fact that adding flinkConf to the constructor signature was the core mechanism of the feature change, and the test changes in HiveTableSourceTest.java directly test the new configuration passing behavior."
FLINK-18713,Improvement,False,high,True,True,3,3,0,True,"All three SonarQube S1874 issues (deprecated 'defaultValue' usage) are in ExecutionConfigOptions.java, which is the core locus of the JIRA feature work. The JIRA explicitly targets changing String-typed ConfigOptions to Duration-typed ones for table.exec.* properties; the diff shows exactly this transformation — replacing .defaultValue(""3 min"") string calls with .durationType().defaultValue(Duration.ofMinutes(3)), which naturally eliminates the deprecated string-based defaultValue API. The TD fixes are a direct byproduct of the type migration required by the feature, not incidental cleanup in unrelated files."
FLINK-16339,Improvement,False,high,False,False,1,1,0,True,"The sole fixed SonarQube issue (java:S3824, Map.computeIfAbsent replacement) is located in MergingWindowSet.java under flink-table/flink-table-runtime-blink, which has no connection whatsoever to the JIRA feature work, which exclusively touched DatadogHttpReporter.java. The diff shows only logging improvements in the Datadog reporter (extracting the 'tags' variable and enriching the log message), and the RefactoringMiner 'Extract Variable' detection corresponds to that same file. The MergingWindowSet.java fix is purely incidental cleanup committed alongside the feature work with no causal relationship to the logging improvement."
FLINK-37969,Improvement,False,high,False,False,1,1,7,True,"The single fixed SonarQube issue (java:S3824 in MergingWindowSet.java) is in flink-table/flink-table-runtime, which has no connection to the feature work that is entirely focused on flink-runtime streaming transformations (StubTransformation, StubTransformationTranslator, StreamGraphGenerator). The feature scope is clearly the new StubTransformation mechanism and its translator/generator wiring, while MergingWindowSet.java is a completely unrelated windowing utility class that was not touched by the feature diff. The 7 new issues introduced are all in the newly created StubTransformation and StubTransformationTranslator files, confirming the fixed issue is pure incidental cleanup in an unrelated file."
FLINK-12170,New Feature,False,high,True,False,1,1,9,True,"The single fixed SonarQube issue (java:S110 inheritance depth in TaskManagersHandler.java) is entirely unrelated to FLINK-12170, which focuses on Over aggregate optimization in flink-table-planner-blink. The fix occurred in flink-runtime/rest/handler/taskmanager/, a completely different module with no connection to the Over aggregate feature work. The new SonarQube issues introduced (in RankAggFunction, DenseRankAggFunction, RankLikeAggFunctionBase, RowNumberAggFunction) are directly in the feature scope, confirming the feature touched different files than where the TD fix occurred. The TD fix appears incidental — likely a superficial cleanup committed alongside the feature work."
FLINK-29693,Improvement,False,high,False,False,2,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent replacement) is in MergingWindowSet.java, a table-runtime operator file that has no connection to the feature work, which is entirely confined to MiniClusterExtension.java and its new test MiniClusterExtensionDefaultParallelismITCase.java. The feature diff only touches the registerEnv() method to check CoreOptions.DEFAULT_PARALLELISM, and the RefactoringMiner 'Extract Variable' detections correspond exactly to those local variable extractions in MiniClusterExtension.java — none of which relate to MergingWindowSet.java. The TD fix is therefore purely incidental cleanup committed alongside the feature work."
FLINK-37213,Improvement,False,high,True,True,7,1,0,True,"The single SonarQube fix (java:S2293 - diamond operator) is in AbstractRowTimeUnboundedPrecedingOver.java, which is a core file touched by the feature work to extract constants (ACCUMULATOR_STATE_NAME, INPUT_STATE_NAME, CLEANUP_STATE_NAME) that were needed to share state descriptor names with the new RowTimeUnboundedPrecedingOverFunctionV2. The diamond operator fix occurred in the same ValueStateDescriptor and MapStateDescriptor constructor calls that were being modified to replace string literals with the newly extracted constants, making it a natural byproduct of restructuring those lines. The new V2 class itself uses the diamond operator pattern correctly from inception, confirming the developer applied consistent style during the feature implementation."
FLINK-36208,Improvement,False,high,False,False,1,1,0,True,"The JIRA feature exclusively targets AbstractID.java, replacing a static Random instance with ThreadLocalRandom. The single SonarQube fix is in MergingWindowSet.java (a Map.get()+condition replaced with Map.computeIfAbsent()), which is a completely unrelated file in flink-table-runtime with no logical connection to the AbstractID change. This is clearly incidental cleanup committed alongside the feature work, as there is zero spatial overlap between the fixed TD issue and the feature's locus of change."
FLINK-25519,Improvement,False,high,False,False,2,1,0,True,"The JIRA issue (FLINK-25519) is about promoting StreamExecutionEnvironment#fromSource() from @Experimental to @PublicEvolving, and the only file touched in the diff is StreamExecutionEnvironment.java with a single annotation change. The fixed SonarQube issue is in MergingWindowSet.java (a Map.get() + condition should use Map.computeIfAbsent()), which has no relationship to the annotation promotion or the files involved in the feature work. This is clearly incidental cleanup in an unrelated file that was committed alongside the annotation change."
FLINK-15110,New Feature,False,high,True,True,4,2,1,True,"The fixed S3077 issue in AbstractMetricGroup.java is directly causal: the feature required changing 'variables' from a single Map to an array of Maps (to support per-reporter variable exclusion caching), which changed the field type from 'volatile Map<String,String>' to 'volatile Map<String,String>[]', and this type change is what resolved the thread-safety warning (while introducing a new S3077 warning about AtomicReferenceArray for the array). The S3824 fix in MergingWindowSet.java is incidental — this file is completely unrelated to the metrics variable exclusion feature and was not touched by the diff at all, representing opportunistic cleanup. Thus 1 causal fix and 1 incidental fix, with the overall structural change to AbstractMetricGroup being a direct and necessary consequence of implementing the feature."
FLINK-19641,Improvement,False,high,True,False,2,2,1,True,"The two fixed SonarQube issues are: (1) java:S5411 in HiveTableSource.java — a primitive boolean expression fix that is cosmetic and unrelated to the parallelism inference logic being added; and (2) java:S3824 in MergingWindowSet.java — a Map.computeIfAbsent() suggestion in a completely different file (flink-table-runtime-blink) that has no connection to the Hive connector feature. While the feature work does involve structural refactoring of HiveTableSource.java (extracting parallelism logic into HiveParallelismInference.java), the fixed SonarQube issues are cosmetic cleanups that were not necessary byproducts of the feature implementation, and the MergingWindowSet.java fix is entirely outside the feature scope."
FLINK-37412,Improvement,False,high,True,True,5,1,0,True,"The single SonarQube issue fixed (java:S6548, Enum-based Singleton) is in DefaultResourceAllocationStrategy.java, which is the exact core locus of the feature work. The fix is a direct byproduct of the feature implementation: to support the new MIN_RESOURCES strategy, the LeastUtilizationResourceMatchingStrategy enum-singleton was restructured into a regular class (PrioritizedResourceMatchingStrategy) with factory methods for both leastUtilization() and mostUtilization(), naturally eliminating the Enum-based Singleton pattern as a side effect of adding the new strategy mode. The RefactoringMiner detections (Extract Method × 3, Move Method × 1) and test additions in DefaultResourceAllocationStrategyTest.java all confirm this structural change was driven by the feature requirement."
FLINK-13317,Improvement,False,high,True,True,5,3,0,True,"All three SonarQube issues (S1118 missing private constructor and two S112 generic exception uses) are in ClientUtils.java, which is the exact file being deleted as part of the JIRA work to merge ClientUtils into NetUtils. The deletion of ClientUtils.java is the core action of the feature — moving parseHostPortAddress() to NetUtils and dropping the class entirely — so fixing these TD issues is a direct byproduct of the refactoring. The RefactoringMiner 'Move Method' detection and the full removal of the file in the diff confirm that these TD issues were resolved causally because the class was eliminated, not because of any independent cleanup effort."
FLINK-26373,Improvement,False,high,True,False,37,2,1,True,"The two fixed SonarQube issues are: (1) java:S119 in KinesisStreamsSinkWriter.java (generic type name) which was fixed then immediately re-introduced as a new issue at line 61 — net effect is zero, and (2) java:S3824 in flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/operators/window/internal/MergingWindowSet.java which is completely unrelated to the Kinesis module rename. The JIRA work was a pure rename/restructuring operation (renaming KinesisDataStreamsSink to KinesisStreamsSink, moving packages), and neither TD fix is a natural byproduct of that rename — the S3824 fix in MergingWindowSet.java is in an entirely different module (flink-table-runtime) with no connection to the Kinesis connector renaming, making it clearly incidental cleanup."
FLINK-31621,Improvement,False,high,False,False,3,3,0,True,"The feature scope is centered on adding ARRAY_REVERSE support: new ArrayReverseFunction.java, updates to BuiltInFunctionDefinitions.java, BaseExpressions.java, and CollectionFunctionsITCase.java. All three SonarQube fixes are in files outside this core scope: ArrayDistinctFunction.java and ArrayRemoveFunction.java (raw List → List<Object> parameterization, java:S3740) are pre-existing array functions unrelated to ARRAY_REVERSE, and MergingWindowSet.java (Map.computeIfAbsent, java:S3824) is in the window operator package with no connection to the feature at all. These are opportunistic/incidental cleanups applied in nearby files while working in the scalar functions package, not byproducts of implementing ARRAY_REVERSE."
FLINK-14608,Improvement,False,high,False,False,2,1,0,True,"The JIRA issue and code diff exclusively touch JsonRowDeserializationSchema.java (replacing Java Streams with a for-loop in assembleArrayConverter), but the single SonarQube fix is in a completely different file: MergingWindowSet.java in flink-table-runtime-blink. There is zero spatial overlap between the feature work and the TD fix. The SonarQube issue (Map.get() replaced with Map.computeIfAbsent()) has no logical connection to avoiding Java Streams in JSON deserialization, confirming this is purely incidental cleanup committed alongside the feature work."
FLINK-11069,Improvement,False,high,True,True,3,1,0,True,"The single SonarQube issue fixed (java:S112 - generic exception usage in FutureUtil.java) was resolved because the entire FutureUtil.java file was deleted as the core purpose of JIRA FLINK-11069: merging FutureUtil into FutureUtils and removing the class entirely. The TD fix is a direct causal byproduct of the feature work — the file containing the violation no longer exists because the feature required its elimination. The Move Method refactoring of runIfNotDoneAndGet from FutureUtil to FutureUtils, plus all callsite updates across production and test files, confirms this is the central locus of the change, not incidental cleanup."
FLINK-16554,Improvement,False,high,True,True,38,4,6,True,"The JIRA issue explicitly targeted extracting AsyncCheckpointRunnable and CheckpointingOperation from StreamTask.java into separate files. The three fixed SonarQube issues in StreamTask.java (S2142 InterruptedException, S1450 for startSyncPartNano/startAsyncPartNano fields, and S3776 cognitive complexity) are direct byproducts of this extraction: the InterruptedException handling moved out, the two fields that were previously instance-level in the inner class became local variables in the extracted static method (fixing S1450), and the cognitive complexity dropped as the large method was split across files. The one incidental fix is S3824 in MergingWindowSet.java, which is completely unrelated to StreamTask refactoring. The new SonarQube issues appearing in the extracted files (AsyncCheckpointRunnable.java and CheckpointingOperation.java) further confirm the extraction happened and that the original fixes in StreamTask.java were causal byproducts of moving code out."
FLINK-27457,Improvement,False,high,True,True,36,8,0,True,"All 8 SonarQube issues are in the exact files that were structurally refactored to implement the flush mechanism: CassandraOutputFormatBase.java, CassandraPojoOutputFormat.java, and CassandraTupleOutputFormat.java. The feature required extracting a superclass hierarchy (OutputFormatBase, CassandraColumnarOutputFormatBase) and restructuring these classes, which naturally resolved the generic naming violations (S119), the restricted identifier names (S6213), the constructor visibility issue (S5993 — the class became package-private abstract), and the empty method body issue (S1186 — the onWriteSuccess method was removed as part of the redesign). These are all byproducts of the deep structural refactoring needed to implement flush support, not deliberate standalone cleanups."
FLINK-23739,Improvement,False,high,False,False,2,1,1,True,"The fixed SonarQube issue (java:S3824 in MergingWindowSet.java) is in a completely different file from the feature work, which focused on PrintTableSinkFactory.java and BlackHoleTableSinkFactory.java to implement SupportsPartitioning. MergingWindowSet.java has no connection to the print/blackhole connector changes or the partitioning feature. The new SonarQube issue added (java:S1186 in BlackHoleTableSinkFactory.java) is directly caused by the feature work adding an empty applyStaticPartition() method, but the fixed TD issue is purely incidental cleanup in an unrelated window operator class."
FLINK-32761,Improvement,False,high,True,True,3,2,0,True,"Both SonarQube issues (java:S5803 in IncrementalRemoteKeyedStateHandle.java and ChangelogStateHandleStreamImpl.java) are directly in the core files touched by the JIRA feature work. The fix involved moving the createSharedStateRegistryKey method (marked @VisibleForTesting, which triggered S5803 'accessed from production code') from IncrementalRemoteKeyedStateHandle into SharedStateRegistryKey as a proper public static factory method forStreamStateHandle(), and then using that method in ChangelogStateHandleStreamImpl.java to replace the collision-prone identityHashCode logic. The S5803 violations were naturally resolved as a byproduct of this refactoring — the @VisibleForTesting method was eliminated and replaced with a properly scoped public API, which was the exact structural change needed to implement the JIRA improvement."
