jira_id,issue_type,prefactoring_detected,confidence,structural_refactoring,structural_td_fixed,refactoring_count,fixed_count,new_count,diff_available,reasoning
HDDS-10773,Improvement,False,high,True,True,10,1,1,True,"The JIRA issue explicitly targets simplifying OM RaftProperties formatting in OzoneManagerRatisServer.java, which is exactly the file where the SonarQube S2184 issue (integer arithmetic cast to long) was fixed. The diff shows that the 'serverMaxTimeoutDuration' intermediate variable was eliminated by replacing 'serverMinTimeout.toLong(TimeUnit.MILLISECONDS) + 200' with 'serverMinTimeout.add(200, TimeUnit.MILLISECONDS)', which is a direct causal consequence of the inline variable refactoring — removing the intermediate long variable eliminated the integer addition that triggered S2184. The TD fix is a natural byproduct of the simplification/inlining work, not deliberate standalone cleanup, though notably a new S2184 issue was introduced at line 679 (logAppenderQueueByteLimit + 8), suggesting the refactoring was imperfect in that area."
HDDS-6553,Improvement,False,high,True,True,7,2,2,True,"Both fixed SonarQube issues (java:S3776 cognitive complexity and java:S1141 nested try block) are in ContainerBalancer.java's checkIterationMoveResults method, which is the exact method restructured to fix the timeout bug described in HDDS-6553. The fix replaced a per-container loop with individual timeouts with a single CompletableFuture.allOf() with one shared timeout, fundamentally restructuring the method and naturally reducing cognitive complexity and eliminating the nested try block as a byproduct. The new test checkIterationResultTimeout() directly tests the refactored timeout logic, confirming the structural changes were driven by the feature requirement rather than independent cleanup."
HDDS-8325,Improvement,False,high,True,True,6,12,6,True,"The JIRA improvement consolidates RocksDB metrics by renaming/refactoring RocksDBStoreMBean into RocksDBStoreMetrics and removing SCMMetadataStoreMetrics, which directly caused the majority of SonarQube fixes: 10 issues in RocksDBStoreMBean.java were resolved because that file was replaced/rewritten as RocksDBStoreMetrics.java (though 6 new issues were introduced in the new file), and the S1068 unused 'registry' field and S1135 TODO in the same files were resolved as a natural byproduct of the class restructuring. The S2209 issue in SCMMetadataStoreImpl.java is incidental cosmetic cleanup, and the removal of SCMMetadataStoreMetrics.java (which resolved the S1068 field issue) is borderline but causally linked since that class was deleted as part of the metrics consolidation effort described in the JIRA."
HDDS-10025,Improvement,False,high,True,True,6,4,2,True,"All four fixed SonarQube issues are in OmMetadataGenerator.java, which is the direct target of the JIRA improvement ('Add more function for freon OmMetadataGenerator'). The cognitive complexity reduction (java:S3776) and Brain Method fix (java:S6541) are direct byproducts of the structural refactoring: the large applyOperation() method was split via Extract Method refactoring (confirmed by RefactoringMiner), reducing LOC and complexity as new operations (CREATE_STREAM_KEY, CREATE_STREAM_FILE, LIST_STATUS_LIGHT, LIST_KEYS_LIGHT) were added. The two empty block fixes (java:S108) were resolved by replacing the while-read loops that had empty catch/body blocks with extracted helper methods (performReadOperation, performWriteOperation), which was a necessary part of restructuring the method to support the new operations cleanly."
HDDS-10761,Improvement,True,high,True,True,7,2,1,True,"Both fixed SonarQube issues are java:S1135 (TODO comments) in OzoneManagerRatisServer.java, the exact file where the feature work occurred. The diff shows that the large newRaftProperties() method was refactored via Extract Method (6 extractions per RefactoringMiner), which resolved the 'TODO simplify it to make it shorter' comment and the '@SuppressWarnings(methodlength)' annotation — these were directly removed in the diff. The TODO removal was a natural byproduct of the structural refactoring needed to add the new setRaftCloseThreshold() method as part of the JIRA feature, making the TD fixes causally related rather than incidental. A new TODO was added in the new setRaftCloseThreshold() method (new issue at line 800), confirming the file was actively worked on for the feature."
HDDS-11649,Improvement,False,high,True,True,1,6,0,True,"All 6 SonarQube issues are in OMDBInsightEndpoint.java's applyFilters method, which is the exact locus of the JIRA improvement. The java:S112 issues (generic RuntimeException throws) were eliminated because the predicate lambdas that wrapped IOException in RuntimeException were replaced with direct if-statements; the java:S1125 issues (unnecessary boolean literals like '? ... : true') disappeared because the Stream.filter chains with conditional predicates were replaced with simple if-checks; the java:S1155 issue (use isEmpty() instead of size()>0) was fixed because 'filteredKeyList.size() > 0' was removed entirely when the list-based approach was replaced. All fixes are natural byproducts of the refactoring from lambda predicates to if-statements, which is precisely what the JIRA describes."
HDDS-8706,Improvement,False,high,True,True,7,2,0,True,"Both fixed SonarQube issues (java:S3740 raw generic type) are in DataNodeUpgradeFinalizer.java and ListSubcommand.java, which are directly modified as part of the JIRA work to replace Iterator-based patterns with enhanced for-loops using Iterable. In DataNodeUpgradeFinalizer.java, the raw 'Container ctr' was replaced with 'Container<?> ctr' when converting the while-loop to a for-each loop; similarly in ListSubcommand.java, the raw 'Container container' was parameterized when rewriting the iterator loop. These raw-type fixes are a direct byproduct of the structural refactoring required by the JIRA — switching from getContainerIterator()/getContainers()-returning-Iterator to the Iterable interface naturally prompted proper generic parameterization at the call sites."
HDDS-7589,Improvement,False,high,True,True,91,6,5,True,"The JIRA issue explicitly targets extracting duplicated stream-reading logic from KeyInputStream and MultipartCryptoKeyInputStream into a shared class (MultipartInputStream). The SonarQube fixes in KeyInputStream.java (S3824 Map.computeIfAbsent, S4276 UnaryOperator, S1155 isEmpty, S1130 remove thrown exception) and MultipartCryptoKeyInputStream.java (S1068 unused LOG field, S1155 isEmpty) are direct byproducts of the refactoring: the Map iteration logic was rewritten using streams/groupingBy (fixing S3824/S1155), the functional interface signatures changed type (fixing S4276), thrown exception declarations were cleaned up as methods moved (fixing S1130), and the LOG field became unused because MultipartCryptoKeyInputStream was merged/replaced by MultipartInputStream (fixing S1068). The new issues introduced in MultipartInputStream.java and BlockExtendedInputStream.java confirm these are in the core locus of the feature work, not in unrelated files. Only the S1068 unused LOG fix in MultipartCryptoKeyInputStream could be considered slightly incidental, but it is a direct consequence of the class being deprecated/replaced as part of the refactoring."
HDDS-10396,Improvement,False,high,True,True,22,3,1,True,"The JIRA issue explicitly targets encapsulating fields in WithMetadata and subclasses, and the entire diff is dedicated to making fields private and replacing direct field access with getter/setter calls across OmKeyInfo.java, OmDirectoryInfo.java, and related files. The three fixed SonarQube issues — two missing @Override annotations and one lambda-to-method-reference in OmDirectoryInfo.java and OmKeyInfo.java — are in the exact files being restructured for encapsulation. The @Override issues likely appeared because methods like getParentObjectID() were pulled up to WithParentObjectId (RefactoringMiner shows 'Pull Up Method') and the lambda issue arose from the refactored metadata.forEach pattern in copyObject(), making these fixes natural byproducts of the encapsulation refactoring rather than independent cleanup."
HDDS-12460,Improvement,False,high,True,False,1,46,0,True,"The JIRA issue is purely a structural reorganization — moving test-util classes from src/main to src/test. All 46 fixed SonarQube issues are in GenericTestUtils.java under hadoop-hdds/test-utils/src/main/java/, which is the source path being removed/moved. The issues were 'fixed' because SonarQube stopped scanning them at the old src/main path after the move (the file disappears from production scope), not because the code was actually corrected. The RefactoringMiner detection confirms a 'Move Source Folder' operation. This is incidental: the TD resolution is an artifact of the file moving out of SonarQube's production code scan scope, not a deliberate fix to any of the flagged issues (deprecated annotations, accessibility bypasses, empty blocks, etc.)"
HDDS-11243,Improvement,False,high,True,True,12,3,4,True,"All three fixed SonarQube issues (two S1602 'useless curly braces' and one S1066 'merge if statements') are in ContainerSafeModeRule.java, which is the core file of the JIRA feature — adding EC support to SCM SafeMode rules. The diff shows ContainerSafeModeRule.java was heavily restructured to support EC containers (new fields, new methods, rewritten process() logic), and the cosmetic fixes in that file are natural byproducts of rewriting the conditional logic (e.g., the old Optional.ofNullable pattern with nested lambdas was replaced with explicit if-checks, which SonarQube flagged for simplification). The test changes also target exactly this file's logic, confirming the TD fixes emerged from the feature implementation rather than deliberate cleanup."
HDDS-7630,Improvement,False,high,True,False,8,1,1,True,"The fixed SonarQube issue (java:S1192, duplicate literal 'OMDoubleBuffer flush thread') is in OzoneManagerDoubleBuffer.java, exactly the file modified to implement the JIRA feature. The refactoring extracted and consolidated the terminate() method overloads, which as a natural byproduct eliminated the 3 duplicate occurrences of the literal string into a single location. This is a direct causal byproduct: the feature required restructuring terminate() to accept an OMResponse parameter for detailed logging, and centralizing the string into one place resolved the duplication warning organically rather than as independent cleanup."
HDDS-7381,Improvement,False,high,True,True,1,2,0,True,"Both fixed SonarQube issues (java:S125 - commented-out code blocks) are in VolumeManagerImpl.java, which is the explicit and sole target of JIRA HDDS-7381 ('Cleanup of VolumeManagerImpl'). The diff shows two commented-out lines ('//return volumeArgs.getAclMap().hasAccess(userAcl);') removed from removeAcl() and setAcl() methods as a direct part of the cleanup work described in the JIRA. The removal of commented-out code is a natural and necessary part of the cleanup effort described in the JIRA, making these fixes causally related rather than incidental — they were intentionally addressed as part of the same cleanup commit that removed unused constructor arguments and redundant Javadoc."
